0,70
100,70
200,70
301,66
401,70
501,72
602,70
702,71
802,70
903,70
1003,70
1103,68
1204,71
1304,70
1404,70
1505,70
1605,70
1705,70
1806,70
1907,69
2008,70
2108,69
2208,70
2309,70
2409,70
2509,70
2610,70
2710,70
2810,69
2911,70
3011,73
3111,68
3213,69
3313,70
3414,70
3514,73
3614,71
3715,65
3815,70
3915,72
4016,70
4116,70
4216,70
4317,71
4417,70
4518,70
4619,70
4719,70
4819,69
4920,69
5020,70
5121,70
5221,70
5321,70
5422,72
5522,71
5622,71
5723,184
5824,400
5924,407
6025,408
6125,408
6225,406
6326,403
6426,403
6526,402
6628,401
6728,399
6829,394
6929,390
7029,387
7130,385
7230,383
7330,383
7432,385
7532,383
7632,382
7733,382
7833,389
7933,391
8034,393
8134,390
8235,386
8336,383
8436,382
8537,379
8637,378
8737,377
8838,373
8938,379
9038,381
9140,381
9240,379
9340,392
9441,298
9541,131
9641,93
9742,82
9842,78
9943,77
10043,76
10144,75
10245,74
10345,74
10445,75
10546,74
10646,74
10746,127
10847,339
10948,343
11048,131
11149,82
11249,74
11350,72
11450,71
11550,75
11652,249
11752,363
11852,380
11953,394
12053,349
12153,203
12255,97
12355,76
12455,73
12556,71
12656,71
12756,71
12857,71
12957,71
13058,71
13159,72
13259,72
13360,71
13460,71
13560,71
13661,71
13761,71
13861,70
13963,70
14063,71
14163,69
14264,70
14364,70
14465,70
14565,70
14665,70
14767,69
14867,74
14967,71
15068,70
15168,69
15268,68
15369,72
15469,106
15570,79
15671,348
15771,325
15872,363
15972,376
16072,398
16173,385
16274,161
16374,93
16475,81
16575,72
16675,76
16776,119
16876,177
16977,202
17078,377
17178,380
17278,377
17379,379
17479,379
17581,393
17681,395
17781,400
17882,399
17982,385
18082,154
18184,106
18284,120
18384,150
18485,223
18585,278
18685,393
18786,389
18887,383
18988,381
19088,379
19188,375
19289,372
19389,369
19490,368
19591,371
19691,370
19791,353
19892,318
19992,349
20093,369
20194,359
20294,314
20395,359
20495,367
20595,304
20697,239
20797,330
20897,327
20998,247
21098,109
21198,156
21300,309
