0,111
50,109
100,110
150,106
200,109
251,110
302,107
352,107
402,113
453,115
503,115
553,108
604,106
655,109
705,109
755,106
805,108
857,107
907,105
957,107
1007,105
1058,110
1108,135
1159,124
1210,114
1260,124
1310,128
1360,125
1412,117
1462,111
1512,109
1563,118
1613,110
1664,104
1715,104
1765,106
1815,108
1865,107
1916,106
1967,106
2017,106
2068,107
2118,108
2168,108
2219,107
2270,104
2320,107
2370,106
2421,105
2471,106
2522,103
2572,106
2623,105
2673,106
2723,106
2775,111
2825,136
2875,138
2926,179
2976,208
3026,156
3077,178
3128,142
3178,153
3228,146
3279,171
3330,163
3380,163
3430,160
3481,187
3531,179
3581,225
3633,187
3683,195
3733,257
3783,240
3834,289
3885,245
3935,295
3986,245
4036,291
4086,286
4137,274
4188,281
4238,242
4288,259
4339,223
4389,235
4440,260
4491,250
4541,301
4591,290
4641,270
4692,292
4743,318
4793,271
4844,313
4894,334
4944,265
4995,280
5046,359
5096,314
5146,320
5197,416
5248,404
5298,516
5349,434
5399,405
5449,471
5499,463
5551,389
5601,440
5651,386
5702,346
5752,366
5803,347
5853,381
5904,374
5954,359
6004,364
6055,316
6106,374
6156,397
6206,311
6257,393
6307,354
6358,359
6409,294
6459,276
6509,249
6560,208
6610,208
6661,180
6711,181
6762,182
6812,168
6862,149
6914,153
6964,166
7014,169
7064,170
7115,159
7165,155
7216,157
7267,160
7317,151
7367,139
7417,145
7469,132
7519,115
7569,111
7620,116
7670,126
7720,116
7772,122
7822,120
7872,112
7922,106
7973,110
8024,114
8074,110
8125,108
8175,109
8225,115
8275,110
8327,107
8377,113
8427,109
8478,106
8528,105
8579,107
8629,104
8680,103
8730,102
8780,104
8832,103
8882,101
8932,109
8983,106
9033,106
9083,104
9134,108
9185,103
9235,109
9285,104
9336,105
9387,112
9437,106
9487,111
9538,109
9588,112
9638,106
9690,105
9740,103
9790,118
9840,112
9891,109
9942,131
9992,122
10043,122
10093,140
10143,149
10194,161
10245,171
10295,244
10346,263
10396,229
10446,236
10498,256
10548,324
10598,301
10649,273
10699,297
10749,303
10801,296
10851,309
10901,306
10952,291
11002,317
11053,328
11104,345
11154,371
11204,302
