time,filtered_emg,gesture
42.112,68,Muscle is at relax
42.212,70,Muscle is at relax
42.312,69,Muscle is at relax
42.413,71,Muscle is at relax
42.513,84,Muscle is at relax
42.614,87,Muscle is at relax
42.715,94,Muscle is at relax
42.815,79,Muscle is at relax
42.915,71,Muscle is at relax
43.016,62,Muscle is at relax
43.116,61,Muscle is at relax
43.216,65,Muscle is at relax
43.318,70,Muscle is at relax
43.418,76,Muscle is at relax
43.518,68,Muscle is at relax
43.619,68,Muscle is at relax
43.719,58,Muscle is at relax
43.82,50,Muscle is at relax
43.921,51,Muscle is at relax
44.021,53,Muscle is at relax
44.122,55,Muscle is at relax
44.222,50,Muscle is at relax
44.322,41,Muscle is at relax
44.423,30,Muscle is at relax
44.524,24,Muscle is at relax
44.624,21,Muscle is at relax
44.725,22,Muscle is at relax
44.825,23,Muscle is at relax
44.925,18,Muscle is at relax
45.026,15,Muscle is at relax
45.127,12,Muscle is at relax
45.228,14,Muscle is at relax
45.328,22,Muscle is at relax
45.428,30,Muscle is at relax
45.529,33,Muscle is at relax
45.629,37,Muscle is at relax
45.73,37,Muscle is at relax
45.831,40,Muscle is at relax
45.931,45,Muscle is at relax
46.031,53,Muscle is at relax
46.132,65,Muscle is at relax
46.232,74,Muscle is at relax
46.333,74,Muscle is at relax
46.434,70,Muscle is at relax
46.534,80,Muscle is at relax
46.635,96,Muscle is at relax
46.735,116,Muscle is activated
46.835,135,Muscle is activated
46.936,150,Muscle is activated
47.037,157,Muscle is activated
47.137,151,Muscle is activated
47.238,139,Muscle is activated
47.338,134,Muscle is activated
47.438,133,Muscle is activated
47.539,120,Muscle is activated
47.64,102,Muscle is activated
47.74,80,Muscle is at relax
47.841,59,Muscle is at relax
47.941,41,Muscle is at relax
48.041,26,Muscle is at relax
48.142,20,Muscle is at relax
48.243,19,Muscle is at relax
48.344,18,Muscle is at relax
48.444,15,Muscle is at relax
48.544,14,Muscle is at relax
48.645,15,Muscle is at relax
48.745,24,Muscle is at relax
48.846,32,Muscle is at relax
48.947,35,Muscle is at relax
49.047,40,Muscle is at relax
49.147,45,Muscle is at relax
49.248,53,Muscle is at relax
49.348,58,Muscle is at relax
49.449,61,Muscle is at relax
49.55,65,Muscle is at relax
49.65,69,Muscle is at relax
49.751,78,Muscle is at relax
49.851,85,Muscle is at relax
49.951,96,Muscle is at relax
50.053,94,Muscle is at relax
50.153,108,Muscle is activated
50.253,125,Muscle is activated
50.354,147,Muscle is activated
50.454,171,Muscle is activated
50.554,189,Muscle is activated
50.656,205,Muscle is activated
50.756,197,Muscle is activated
50.856,184,Muscle is activated
50.957,170,Muscle is activated
51.057,169,Muscle is activated
51.158,151,Muscle is activated
51.259,126,Muscle is activated
51.359,100,Muscle is activated
51.46,72,Muscle is at relax
51.56,52,Muscle is at relax
51.66,30,Muscle is at relax
51.761,21,Muscle is at relax
51.861,27,Muscle is at relax
51.962,30,Muscle is at relax
52.063,40,Muscle is at relax
52.163,51,Muscle is at relax
52.263,70,Muscle is at relax
52.364,85,Muscle is at relax
52.464,91,Muscle is at relax
52.566,101,Muscle is activated
52.666,114,Muscle is activated
52.766,125,Muscle is activated
52.867,127,Muscle is activated
52.967,125,Muscle is activated
53.067,122,Muscle is activated
53.169,116,Muscle is activated
53.269,103,Muscle is activated
53.369,97,Muscle is at relax
53.47,102,Muscle is activated
53.57,104,Muscle is activated
53.67,105,Muscle is activated
53.772,103,Muscle is activated
53.872,102,Muscle is activated
53.972,106,Muscle is activated
54.073,102,Muscle is activated
54.173,97,Muscle is at relax
54.274,93,Muscle is at relax
54.375,84,Muscle is at relax
54.475,74,Muscle is at relax
54.576,63,Muscle is at relax
54.676,50,Muscle is at relax
54.776,42,Muscle is at relax
54.877,34,Muscle is at relax
54.977,28,Muscle is at relax
55.078,24,Muscle is at relax
55.179,22,Muscle is at relax
55.279,22,Muscle is at relax
55.379,21,Muscle is at relax
55.48,21,Muscle is at relax
55.58,20,Muscle is at relax
55.682,22,Muscle is at relax
55.782,23,Muscle is at relax
55.882,26,Muscle is at relax
55.983,30,Muscle is at relax
56.083,32,Muscle is at relax
56.183,35,Muscle is at relax
56.285,37,Muscle is at relax
56.385,53,Muscle is at relax
56.485,73,Muscle is at relax
56.586,85,Muscle is at relax
56.686,91,Muscle is at relax
56.786,110,Muscle is activated
56.888,132,Muscle is activated
56.988,154,Muscle is activated
57.089,177,Muscle is activated
57.189,200,Muscle is activated
57.289,220,Muscle is activated
57.39,214,Muscle is activated
57.491,193,Muscle is activated
57.591,183,Muscle is activated
57.692,175,Muscle is activated
57.792,152,Muscle is activated
57.892,126,Muscle is activated
57.993,99,Muscle is at relax
58.094,75,Muscle is at relax
58.194,48,Muscle is at relax
58.295,30,Muscle is at relax
58.395,22,Muscle is at relax
58.496,32,Muscle is at relax
58.596,43,Muscle is at relax
58.697,53,Muscle is at relax
58.798,55,Muscle is at relax
58.898,60,Muscle is at relax
58.998,61,Muscle is at relax
59.099,66,Muscle is at relax
59.199,72,Muscle is at relax
59.3,74,Muscle is at relax
59.401,74,Muscle is at relax
59.501,70,Muscle is at relax
59.601,65,Muscle is at relax
59.702,54,Muscle is at relax
59.802,69,Muscle is at relax
59.904,78,Muscle is at relax
60.004,88,Muscle is at relax
60.104,100,Muscle is activated
60.205,116,Muscle is activated
