time,filtered_emg,gesture
20.045,21,0
20.096,20,0
20.146,20,0
20.197,17,0
20.247,14,0
20.297,14,0
20.348,12,0
20.399,11,0
20.449,12,0
20.5,11,0
20.55,10,0
20.6,9,0
20.652,7,0
20.702,6,0
20.752,6,0
20.803,4,0
20.853,5,0
20.903,6,0
20.955,5,0
21.005,4,0
21.055,5,0
21.106,4,0
21.156,5,0
21.207,5,0
21.258,5,0
21.308,6,0
21.358,6,0
21.409,6,0
21.459,7,0
21.51,7,0
21.561,7,0
21.611,7,0
21.661,7,0
21.712,6,0
21.763,6,0
21.813,6,0
21.864,6,0
21.914,6,0
21.964,5,0
22.016,5,0
22.066,4,0
22.116,5,0
22.167,4,0
22.217,5,0
22.267,5,0
22.319,5,0
22.369,4,0
22.419,4,0
22.47,3,0
22.52,4,0
22.571,4,0
22.622,3,0
22.672,4,0
22.722,3,0
22.773,3,0
22.823,3,0
22.874,3,0
22.925,4,0
22.975,3,0
23.025,4,0
23.076,5,0
23.127,4,0
23.177,5,0
23.228,9,0
23.278,13,0
23.328,19,0
23.379,27,0
23.43,42,0
23.48,57,1
23.531,74,1
23.581,93,1
23.631,112,1
23.683,128,1
23.733,144,1
23.783,156,1
23.834,169,1
23.884,178,1
23.934,184,1
23.986,187,1
24.036,189,1
24.087,185,1
24.137,179,1
24.187,171,1
24.239,152,1
24.289,139,1
24.339,120,1
24.39,104,1
24.44,87,1
24.491,80,1
24.542,80,1
24.592,80,1
24.642,87,1
24.693,102,1
24.743,128,1
24.794,154,1
24.845,176,1
24.895,189,1
24.945,206,1
24.996,210,1
25.047,197,1
25.097,190,1
25.148,172,1
25.198,151,1
25.248,130,1
25.299,101,1
25.35,84,1
25.4,75,1
25.451,60,1
25.501,51,0
25.551,52,0
25.603,49,0
25.653,52,0
25.703,51,0
25.754,48,0
25.804,50,0
25.854,46,0
25.906,40,0
25.956,36,0
26.006,31,0
26.057,26,0
26.107,20,0
26.158,16,0
26.209,14,0
26.259,12,0
26.309,10,0
26.36,9,0
26.411,8,0
26.461,8,0
26.512,7,0
26.562,7,0
26.612,7,0
26.663,8,0
26.714,8,0
26.764,7,0
26.815,7,0
26.865,8,0
26.915,9,0
26.967,9,0
27.017,10,0
27.067,9,0
27.118,8,0
27.168,8,0
27.218,6,0
27.27,6,0
27.32,7,0
27.37,6,0
27.421,5,0
27.471,4,0
27.522,2,0
27.573,2,0
27.623,2,0
27.673,2,0
27.724,2,0
27.774,3,0
27.825,2,0
27.876,3,0
27.926,2,0
27.976,2,0
28.027,3,0
28.078,3,0
28.128,4,0
28.179,4,0
28.229,5,0
28.279,4,0
28.331,5,0
28.381,5,0
28.431,4,0
28.482,5,0
28.532,5,0
28.582,6,0
28.634,6,0
28.684,8,0
28.734,9,0
28.785,9,0
28.835,9,0
28.886,10,0
28.937,11,0
28.987,10,0
29.037,11,0
29.088,13,0
29.138,15,0
29.189,15,0
29.24,15,0
29.29,15,0
29.34,17,0
29.391,17,0
29.442,16,0
29.492,18,0
29.543,18,0
29.593,18,0
29.643,21,0
29.694,22,0
29.745,28,0
29.795,37,0
29.846,40,0
29.896,45,0
29.946,56,1
29.998,71,1
30.048,94,1
30.098,95,1
30.149,91,1
30.199,89,1
30.249,90,1
30.301,96,1
30.351,102,1
30.401,110,1
30.452,100,1
30.502,85,1
30.553,66,1
30.604,65,1
30.654,67,1
30.704,71,1
30.755,68,1
30.806,54,1
30.856,48,0
30.907,44,0
30.957,47,0
31.007,52,0
31.058,53,1
31.109,56,1
31.159,61,1
31.21,59,1
31.26,57,1
31.31,59,1
31.362,60,1
31.412,52,0
31.462,49,0
31.513,42,0
31.563,38,0
31.613,31,0
31.665,27,0
31.715,25,0
31.766,24,0
31.816,26,0
31.866,56,1
31.918,60,1
31.968,68,1
32.018,72,1
32.069,84,1
32.119,95,1
32.169,93,1
32.221,95,1
32.271,100,1
32.321,103,1
32.372,70,1
32.422,74,1
32.473,74,1
32.524,80,1
32.574,79,1
32.624,80,1
32.675,94,1
32.726,100,1
32.776,95,1
32.827,92,1
32.877,97,1
32.927,95,1
32.978,84,1
33.029,81,1
33.079,74,1
33.13,68,1
33.18,61,1
33.23,58,1
33.282,59,1
33.332,54,1
33.382,48,0
33.433,44,0
33.483,44,0
33.533,42,0
33.585,40,0
33.635,38,0
33.685,31,0
33.736,28,0
33.786,25,0
33.837,27,0
33.888,28,0
33.938,27,0
33.988,31,0
34.039,30,0
34.089,28,0
34.14,23,0
34.191,24,0
34.241,20,0
34.291,22,0
34.342,19,0
34.393,19,0
34.443,18,0
34.494,16,0
34.544,14,0
34.594,12,0
34.646,13,0
34.696,13,0
34.746,13,0
34.797,12,0
34.847,12,0
34.897,10,0
34.949,9,0
34.999,8,0
35.049,7,0
35.1,8,0
35.15,7,0
35.201,7,0
35.252,6,0
35.302,6,0
35.352,6,0
35.403,6,0
35.453,6,0
35.504,7,0
35.555,7,0
35.605,6,0
35.655,7,0
35.706,6,0
35.757,7,0
35.807,7,0
35.858,9,0
35.908,11,0
35.958,14,0
36.009,24,0
36.06,31,0
36.11,36,0
36.161,40,0
36.211,50,0
36.261,61,1
36.313,70,1
36.363,75,1
36.413,83,1
