0,151
50,150
100,155
150,152
200,150
251,171
302,187
352,184
402,155
453,161
503,176
553,158
604,149
655,160
705,162
755,160
805,155
857,154
907,166
957,164
1007,176
1058,156
1108,160
1159,172
1210,158
1260,159
1310,159
1361,151
1412,143
1462,146
1512,147
1563,133
1613,140
1664,149
1715,149
1765,166
1815,168
1865,451
1916,654
1967,522
2017,540
2068,499
2118,444
2168,368
2219,373
2270,340
2320,326
2370,417
2421,419
2471,508
2522,506
2573,624
2623,655
2673,608
2723,648
2775,586
2825,625
2875,685
2926,696
2976,655
3026,533
3077,398
3128,330
3178,223
3228,215
3279,166
3330,136
3380,140
3430,129
3481,131
3531,150
3581,147
3633,163
3683,145
3733,157
3784,127
3834,121
3885,152
3935,154
3986,151
4036,136
4086,155
4137,145
4188,161
4238,159
4288,157
4339,170
4389,150
4440,145
4491,155
4541,151
4591,161
4641,142
4692,163
4743,136
4793,161
4844,170
4894,149
4944,157
4996,152
5046,152
5096,150
5146,125
5197,125
5248,151
5298,143
5349,158
5399,152
5449,181
5499,165
5551,170
5601,178
5651,163
5702,158
5752,172
5803,155
5853,193
5904,181
5954,201
6004,213
6055,205
6106,230
6156,234
6207,302
6257,268
6307,348
6358,361
6409,369
6459,282
6509,334
6560,350
6610,343
6661,357
6711,317
6762,336
6812,351
6862,322
6914,339
6964,343
7014,325
7064,317
7115,315
7165,340
7216,301
7267,289
7317,270
7367,299
7418,269
7469,209
7519,174
7569,177
7620,152
7670,126
7720,133
7772,145
7822,146
7872,133
7922,164
7973,145
8024,168
8074,151
8125,167
8175,172
8225,161
8275,155
8327,175
8377,151
8427,169
8478,148
8528,153
8579,164
8630,173
8680,143
8730,163
8780,155
8832,153
8882,148
8932,155
8983,177
9033,156
9083,169
9134,185
9185,171
9235,173
9285,171
9336,150
9387,157
9437,143
9487,141
9538,149
9588,129
9638,119
9690,124
9740,133
9790,163
9841,162
9891,167
9942,207
9992,201
10043,267
10093,230
10143,222
10194,227
10245,262
10295,270
10346,254
10396,314
10446,296
10498,336
10548,365
10598,484
10649,497
10699,522
10749,496
10801,511
10851,512
10901,558
10952,652
11002,825
11053,709
11104,615
11154,551
11204,464
11255,409
11305,347
11356,249
11407,205
11457,165
11507,151
11558,158
11609,148
11659,145
11710,129
11760,126
11810,162
11862,151
11912,164
11962,188
12013,206
12063,162
12113,158
12165,173
12215,157
12265,183
12316,161
12366,165
12417,155
12468,158
12518,152
12568,189
12619,189
12669,196
12720,190
12771,160
12821,173
12871,149
12922,171
12973,175
13023,157
13074,162
13124,155
13174,138
13225,150
13276,136
13326,148
13377,156
13427,147
13477,183
13529,149
13579,176
13629,163
13680,172
13730,194
13780,202
13832,191
13882,198
13932,182
13983,235
14033,216
14084,228
14135,236
14185,280
14235,275
14286,285
14337,340
14387,363
14438,401
14488,453
14538,551
14589,551
14640,539
14690,549
14741,684
14791,679
14841,604
14893,596
14943,420
14993,425
15044,289
15094,261
15144,199
15196,175
15246,166
15296,141
15347,125
15397,114
15448,114
15499,118
15549,134
15599,139
15650,155
15700,166
15751,158
15802,143
15852,164
15902,147
15953,147
16004,158
16054,171
16105,152
16155,162
16205,167
16257,148
16307,145
16357,147
16408,148
16458,147
16508,124
16560,153
16610,141
16660,135
16711,140
16761,157
16812,138
16863,135
16913,144
16963,132
17014,129
17064,136
17115,139
17166,170
17216,167
17266,200
17317,328
17368,351
17418,411
17469,483
17519,517
17569,566
17620,543
17671,644
17721,640
17772,800
17822,926
17872,906
17924,1023
17974,898
18024,827
18075,706
18125,708
18176,762
18227,647
18277,509
18327,438
18378,326
18428,258
18479,207
18530,181
18580,157
18630,139
18681,146
18732,132
18782,123
18833,115
18883,130
18933,134
18984,123
19035,126
19085,126
19136,129
19186,145
19236,140
19288,146
19338,137
19388,135
19439,129
19489,124
19539,123
19591,117
19641,130
19691,126
19742,118
19792,139
19843,121
19894,132
19944,135
19994,125
20045,126
20096,123
20146,128
20197,126
20247,129
20297,128
20348,124
20399,149
20449,149
20500,136
20550,143
20600,157
20652,185
20702,235
20752,213
20803,219
20853,231
20903,257
20955,210
21005,272
21055,235
21106,269
21156,280
21207,333
21258,290
21308,318
21358,334
21409,312
21459,348
21510,328
21561,299
21611,279
21661,405
21712,337
21763,305
21813,342
21864,314
21914,223
21964,223
22016,187
22066,220
22116,184
22167,187
22217,176
22267,174
22319,161
22369,167
22419,157
22470,155
22520,158
22571,161
22622,152
22672,135
22722,145
22773,141
22823,131
22874,128
22925,126
22975,156
23025,130
23076,157
23127,138
23177,147
23228,144
23278,124
23328,147
23379,132
23430,139
23480,122
23531,135
23581,129
23631,120
23683,155
23733,124
23783,143
23834,129
23884,138
23934,137
23986,135
24036,162
24086,140
24137,165
24187,163
24238,163
24289,206
24339,216
24389,250
24440,241
24491,238
24541,244
24592,299
24642,323
24692,313
24743,320
24794,358
24844,371
24895,435
24945,460
24995,460
25047,468
25097,495
25147,496
25198,570
25248,635
25298,655
25350,766
25400,671
25450,608
25501,390
25551,280
25602,240
25653,205
25703,157
25753,134
25804,144
25854,122
25905,146
25956,157
26006,141
26056,146
26107,144
26158,142
26208,152
26259,129
26309,143
26359,153
26411,144
26461,145
26511,136
26562,117
26612,122
26662,112
26714,114
26764,115
26814,126
26865,148
26915,138
26966,124
27017,126
27067,121
27117,117
27168,125
27218,124
27269,126
27320,122
27370,139
27420,135
27471,148
27522,136
27572,137
27623,134
27673,140
27723,141
27774,133
27825,172
27875,141
27926,141
27976,155
28026,137
28078,150
28128,137
28178,150
28229,157
28279,186
28329,155
28381,160
28431,172
28481,184
28532,204
28582,260
28633,428
28684,525
28734,625
28784,466
28835,489
28886,544
